ticker,name_en,name_ko,market,sector_ko,fiscal_year,headcount,men,women,women_share,tenure_years,tenure_years_men,tenure_years_women,tenure_ratio_women_to_men,annual_pay_per_person_krw_men,annual_pay_per_person_krw_women,pay_ratio_women_to_men,pay_ratio_withheld_reason,close_price_krw,market_cap_krw,listed_shares,price_as_of
046890,"SEOUL SEMICONDUCTOR CO., LTD.",서울반도체,KOSDAQ,전자부품·컴퓨터·통신장비,2025,162,96,66,0.407,8.18,8.67,7.46,0.86,66062500,25454545.45,0.385,,9850,574308190000,58305400,20260909
104480,TK CHEMICAL CORPORATION,티케이케미칼,KOSDAQ,화학물질·화학제품,2025,162,136,26,0.16,18.26,19.5,11.8,0.605,75000000,45000000,0.6,,1726,156885519084,90895434,20260909
032820,"Woori Technology, Incorporation",우리기술,KOSDAQ,전기장비,2025,162,138,24,0.148,9.16,8.93,10.46,1.171,74326086.96,57833333.33,0.778,,14320,2474275643840,172784612,20260909
039980,Polaris AI Corp.,폴라리스AI,KOSDAQ,컴퓨터 프로그래밍·SI,2025,162,113,49,0.302,7.87,9.22,4.76,0.516,48026548.67,39020408.16,0.812,,5270,75788997780,14381214,20260909
045520,"Clean & Science Co., Ltd",크린앤사이언스,KOSDAQ,기타 기계·장비,2025,161,139,22,0.137,8.93,9.07,8.05,0.888,63938661.87,38791636.36,0.607,,2925,19012500000,6500000,20260909
089790,JT Corporation.,제이티,KOSDAQ,기타 기계·장비,2025,161,149,12,0.075,6.14,6.24,4.9,0.785,56000000,35000000,0.625,,4765,49153419445,10315513,20260909
007720,"SONO SQUARE CO.,LTD.",소노스퀘어,KOSDAQ,도매·상품중개,2025,161,85,76,0.472,6.98,8,5.83,0.729,50143000,33780000,0.674,,1199,24171947910,20160090,20260909
189980,"HYUNGKUK F&B Co.,Ltd",흥국에프엔비,KOSDAQ,음료 제조,2025,161,111,50,0.311,4.86,5.17,4.17,0.807,55296000,41876000,0.757,,1167,46840844109,40137827,20260909
277810,Rainbow Robotics,레인보우로보틱스,KOSDAQ,기타 기계·장비,2025,161,135,26,0.161,2.55,2.58,2.42,0.938,43100000,33327000,0.773,,445500,8642636739000,19399858,20260909
466100,"CLOBOT Co., Ltd.",클로봇,KOSDAQ,출판업,2025,161,130,31,0.193,2.63,2.66,2.49,0.936,47137076.92,34295967.74,0.728,,23450,725865179550,30953739,20260909
036090,"WIZIT Co., Ltd.",위지트,KOSDAQ,기타 기계·장비,2025,161,147,14,0.087,8.08,,8.08,,54787000,39072000,0.713,,1333,56719835162,42550514,20260909
354320,"ALMAC CO., Ltd",알멕,KOSDAQ,1차 금속,2025,161,146,15,0.093,7.25,7.67,3.17,0.413,62212000,33370000,0.536,,35550,227213594550,6391381,20260909
196170,Alteogen Inc.,알테오젠,KOSDAQ,연구개발업,2025,161,70,91,0.565,4.06,4,4.1,1.025,235928546,82329760,0.349,,279500,19468609673500,69655133,20260909
332290,"NOUSBO CO., LTD",누보,KOSDAQ,화학물질·화학제품,2025,161,116,45,0.28,4.08,4.5,3,0.667,58535000,38181000,0.652,,897,35607533559,39696247,20260909
254120,"XAVIS CO., Ltd.",자비스,KOSDAQ,기타 기계·장비,2025,160,134,26,0.163,3.27,3.42,2.5,0.731,55000000,35000000,0.636,,1039,31953686530,30754270,20260909
408920,"Messe eSang Co.,Ltd",메쎄이상,KOSDAQ,사업시설 관리,2025,160,71,89,0.556,3.3,4.08,2.67,0.654,63513000,49694000,0.782,,3010,130129689550,43232455,20260909
001780,"ALUKO CO.,LTD.",알루코,KOSPI,1차 금속,2025,160,152,8,0.05,13,13.33,6.75,0.506,57000000,44000000,0.772,,1606,155509191992,96830132,20260909
318020,"POINT MOBILE Co., Ltd.",포인트모바일,KOSDAQ,전자부품·컴퓨터·통신장비,2025,160,113,47,0.294,5.94,6.92,3.58,0.517,66245000,40005000,0.604,,2580,31737281760,12301272,20260909
241790,"TEMC CNS Co., Ltd.",티이엠씨씨엔에스,KOSDAQ,기타 기계·장비,2025,160,140,20,0.125,3.87,3.92,3.5,0.893,60000000,39000000,0.65,,6180,61816278120,10002634,20260909
273060,Wise birds Inc.,와이즈버즈,KOSDAQ,전문서비스업,2025,160,50,110,0.688,3.41,2.45,3.84,1.567,70299220,42640018.18,0.607,,4145,40740608120,9828856,20260909
087010,"Peptron, Inc.",펩트론,KOSDAQ,의료용 물질·의약품,2025,160,90,70,0.438,3.22,3,3.5,1.167,60607000,54786000,0.904,,146500,3415991775000,23317350,20260909
054300,"Panstar Enterprise Co., Ltd.",팬스타엔터프라이즈,KOSDAQ,기타 기계·장비,2025,160,139,21,0.131,4.82,5.03,3.4,0.676,43701302.3,37539473.1,0.859,,1135,65683522575,57870945,20260909
001840,EehwaConstruction,이화공영,KOSDAQ,종합 건설,2025,160,142,18,0.113,5.81,6,4.3,0.717,50592000,42654000,0.843,,2215,62588831935,28256809,20260909
001080,MANHO ROPE & WIRE LTD,만호제강,KOSPI,1차 금속,2025,160,149,11,0.069,9.2,9.17,9.62,1.049,54456000,43513000,0.799,,3950,138704092000,35114960,20260909
064850,FnGuide Inc.,에프앤가이드,KOSDAQ,정보서비스업,2025,160,97,63,0.394,5.59,5.33,6,1.126,61864000,52898000,0.855,,17440,198996190080,11410332,20260909
063760,ELP Corp.,이엘피,KOSDAQ,의료·정밀·광학기기,2025,159,140,19,0.119,5.82,6.07,4,0.659,45642857.14,33631578.95,0.737,,2305,21494424650,9325130,20260909
056360,"COWEAVER Co.,Ltd.",코위버,KOSDAQ,전자부품·컴퓨터·통신장비,2025,159,137,22,0.138,9.72,10,8,0.8,67638000,40554000,0.6,,5290,51825072000,9796800,20260909
217190,Genesem Inc.,제너셈,KOSDAQ,기타 기계·장비,2025,159,144,15,0.094,4.91,5,4,0.8,64900,35266,0.543,,6430,84578683230,13153761,20260909
060150,INSUN ENVIRONMENTAL NEW TECHNOLOGY CO.,인선이엔티,KOSDAQ,폐기물 수집·처리,2025,159,126,33,0.208,8,8.55,5.88,0.688,58715149.21,35946008.7,0.612,,2960,134868291520,45563612,20260909
013700,CAMUS ENGINEERING & CONSTRUCTION Inc.,까뮤이앤씨,KOSPI,종합 건설,2025,159,142,17,0.107,11.54,11.63,10.78,0.927,80021126.76,55235294.12,0.69,,1658,99066876140,59750830,20260909
033340,"GOOD PEOPLE CO., LTD.",좋은사람들,KOSDAQ,의복 제조,2025,159,85,74,0.465,11.16,11.67,10.58,0.907,63004713,52388050,0.831,,508,49250883464,96950558,20260909
038010,"JEIL TECHNOS CO.,LTD",제일테크노스,KOSDAQ,금속가공제품,2025,158,144,14,0.089,15.02,15.6,9,0.577,70973583,45209797,0.637,,5330,47970000000,9000000,20260909
362990,"DREAMINSIGHT Co., Ltd.",드림인사이트,KOSDAQ,전문서비스업,2025,158,55,103,0.652,2.74,3.33,2.42,0.727,50000000,42000000,0.84,,1227,20614304298,16800574,20260909
014590,"GOLDEN & LUXURY Co., Ltd",지앤엘,,스포츠·오락,2025,158,108,50,0.316,6.53,6.5,6.6,1.015,42000000,37000000,0.881,,,,,
001020,PaperCorea Inc.,페이퍼코리아,KOSPI,펄프·종이 제조,2025,158,149,9,0.057,18.84,19.4,9.5,0.49,94000000,55000000,0.585,,2450,87211821900,35596662,20260909
352940,"ENBIOCO., LTD.",인바이오,KOSDAQ,화학물질·화학제품,2025,158,119,39,0.247,4.92,5,4.67,0.934,47011000,35708000,0.76,,2005,21789798650,10867730,20260909
140670,"RS AUTOMATION CO.,LTD.",알에스오토메이션,KOSDAQ,전자부품·컴퓨터·통신장비,2025,157,124,33,0.21,7.47,7.6,7,0.921,58000000,32000000,0.552,,10300,132250352000,12839840,20260909
186230,"GREEN PLUS Co., Ltd.",그린플러스,KOSDAQ,1차 금속,2025,157,138,19,0.121,4.73,4.84,3.95,0.816,60175367.99,48326006.53,0.803,,3475,37947653300,10920188,20260909
197140,"DigiCAP Co., Ltd.",디지캡,KOSDAQ,출판업,2025,157,105,52,0.331,5.91,6.9,3.9,0.565,76476000,46293000,0.605,,2400,31231569600,13013154,20260909
039420,KL-Net Corp.,케이엘넷,KOSDAQ,통신업,2025,157,117,40,0.255,9.47,9.9,8.2,0.828,67000000,58000000,0.866,,2765,63448438410,22946994,20260909
155650,"YMC Co., Ltd.",와이엠씨,KOSDAQ,전자부품·컴퓨터·통신장비,2025,156,136,20,0.128,6.59,6.58,6.67,1.014,54000000,47000000,0.87,,3095,58725638010,18974358,20260909
009900,MYOUNG SHIN INDUSTRY,명신산업,KOSPI,자동차·트레일러,2025,156,153,3,0.019,10.5,10.5,10.33,,78000000,52000000,,fewer than 5 of one sex,8310,436026805230,52470133,20260909
289930,Wavice Inc.,웨이비스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,156,128,28,0.179,2.92,3.1,2.1,0.677,70000000,45000000,0.643,,6880,90465188800,13149010,20260909
006340,"DAWON CABLE CO.,LTD",대원전선,KOSPI,전기장비,2025,156,150,6,0.038,11.63,11.67,10.58,0.907,73551000,59287000,0.806,,13500,1058594616000,78414416,20260909
351330,"ISAAC Engineering Co., Ltd.",이삭엔지니어링,KOSDAQ,컴퓨터 프로그래밍·SI,2025,155,130,25,0.161,5.6,5,8.7,1.74,57000000,50000000,0.877,,3430,28429623600,8288520,20260909
290650,"L&C BIO Co., Ltd",엘앤씨바이오,KOSDAQ,의료용 물질·의약품,2025,155,90,65,0.419,3.54,4.53,2.17,0.479,54676100,43130984.62,0.789,,52500,1415909460000,26969704,20260909
078520,ABLE C&C,에이블씨엔씨,KOSPI,화학물질·화학제품,2025,155,49,106,0.684,4.46,5.76,3.86,0.67,71000000,52000000,0.732,,10390,270287132790,26014161,20260909
098070,HANTECH LTD.,한텍,KOSDAQ,금속가공제품,2025,155,139,16,0.103,9.42,9.45,9.17,0.97,77403143.88,54649125,0.706,,26850,298602635850,11121141,20260909
133750,"MegaMD Co., Ltd.",메가엠디,KOSDAQ,교육서비스업,2025,155,74,81,0.523,4.43,6,3,0.5,48000000,37000000,0.771,,1494,34970173038,23407077,20260909
101170,"WOORIM POWER TRAIN SOLUTION Co., Ltd.",우림피티에스,KOSDAQ,기타 기계·장비,2025,155,141,14,0.09,4.92,5.06,3.48,0.688,62670652.48,37216000,0.594,,7980,107730000000,13500000,20260909
137080,NARAE NANOTECH CORPORATION,나래나노텍,KOSDAQ,기타 기계·장비,2025,155,130,25,0.161,5.85,6.2,4,0.645,56667000,30494000,0.538,,6390,68436574110,10709949,20260909
013890,ZINUS INC.,지누스,KOSPI,가구 제조,2025,154,103,51,0.331,7.23,8.42,4.83,0.574,87000000,53000000,0.609,,7650,167732469450,21925813,20260909
241560,Doosan Bobcat Inc.,두산밥캣,KOSPI,기타 기계·장비,2025,153,96,57,0.373,3.84,3.8,3.9,1.026,161000000,105000000,0.652,,63600,6096445734000,95856065,20260909
950140,"Englewood Lab, Inc.",잉글우드랩,KOSDAQ,화학물질·화학제품,2025,153,71,82,0.536,4.84,5.7,4.1,0.719,78314000,63428000,0.81,,8350,165896681100,19867866,20260909
295310,"HVM CO.,LTD.",에이치브이엠,KOSDAQ,1차 금속,2025,153,140,13,0.085,2.83,2.79,3.27,1.172,58539607.14,41402000,0.707,,49950,614346238800,12299224,20260909
253840,"Sugentech, Inc.",수젠텍,KOSDAQ,의료용 물질·의약품,2025,153,79,74,0.484,4.37,4.3,4.44,1.033,53759061.05,44387443.39,0.826,,4530,75846696000,16743200,20260909
328380,"Saltware Co., Ltd.",솔트웨어,KOSDAQ,컴퓨터 프로그래밍·SI,2025,153,120,33,0.216,3.91,4.17,2.98,0.715,56890908.33,38116363.64,0.67,,4060,27821373300,6852555,20260909
258790,"SOFTCAMP Co., Ltd.",소프트캠프,KOSDAQ,출판업,2025,153,122,31,0.203,6.06,6.58,4,0.608,64199000,43362000,0.675,,5920,29589675520,4998256,20260909
0015N0,AROMATICA CO.,아로마티카,KOSDAQ,,2025,153,50,103,0.673,2.7,3.1,2.5,0.806,58000000,41000000,0.707,,10460,131554604120,12576922,20260909
002360,"SH ENERGY & CHEMICAL CO.,LTD",SH에너지화학,KOSPI,화학물질·화학제품,2025,153,142,11,0.072,12.13,12.5,7.4,0.592,69000000,45000000,0.652,,1668,18537106164,11113373,20260909
037270,"YG PLUS, INC.",YG PLUS,KOSPI,정보서비스업,2025,153,50,103,0.673,2.81,3.23,2.6,0.805,82000000,49000000,0.598,,3125,198947218750,63663110,20260909
004830,"DCKSUNG CO.,LTD",덕성,KOSPI,고무·플라스틱,2025,152,134,18,0.118,11.45,11.5,11.1,0.965,45852000,34383000,0.75,,3320,52057600000,15680000,20260909
113810,"Dgenx Co., Ltd.",디젠스,KOSDAQ,자동차·트레일러,2025,152,145,7,0.046,16.63,17.1,6.9,0.404,80609000,49061000,0.609,,2990,19511573900,6525610,20260909
348210,NEXTIN Inc.,넥스틴,KOSDAQ,기타 기계·장비,2025,152,152,,,3.91,3.91,,,86853789.47,,,not reported,31650,331597208250,10477005,20260909
023960,"SC ENGINEERING CO., LTD",에쓰씨엔지니어링,KOSPI,종합 건설,2025,152,130,22,0.145,5.52,5.92,3.13,0.529,66538461.54,42000000,0.631,,1060,40318131380,38035973,20260909
204620,"Global Tax Free Co., Ltd.",글로벌텍스프리,KOSDAQ,금융·보험 관련 서비스,2025,152,67,85,0.559,5.9,5.4,6.3,1.167,64000000,39000000,0.609,,5440,382341315200,70283330,20260909
043340,"ESSEN TECH CO.,LTD.",에쎈테크,KOSDAQ,기타 기계·장비,2025,152,103,49,0.322,7.68,8,7,0.875,56000000,47000000,0.839,,815,38712500000,47500000,20260909
066980,"HANSUNG CLEANTECH CO., LTD.",한성크린텍,KOSDAQ,건축기술·엔지니어링,2025,152,131,21,0.138,5.31,5.47,4.28,0.782,76011297.71,47071285.71,0.619,,1516,81517143748,53771203,20260909
191600,"BLUETOP CO.,LTD.",블루탑,KONEX,전자부품·컴퓨터·통신장비,2025,151,114,37,0.245,3,2.75,3.75,1.364,50000000,37000000,0.74,,12450,35593653600,2858928,20260909
210980,"SK D&D Co.,Ltd.",SK디앤디,KOSPI,부동산업,2025,151,101,50,0.331,4.6,4.7,4.4,0.936,115000000,85000000,0.739,,3750,69815182500,18617382,20260909
171120,"LION CHEMTECH CO., Ltd.",라이온켐텍,KOSDAQ,화학물질·화학제품,2025,151,130,21,0.139,8.16,8.83,4,0.453,56000000,32000000,0.571,,2000,71803520000,35901760,20260909
015710,"KOCOM CO., LTD",코콤,KOSDAQ,전자부품·컴퓨터·통신장비,2025,151,126,25,0.166,10.37,10.47,9.84,0.94,56000000,43000000,0.768,,2935,51452017500,17530500,20260909
058400,KOREA NEW NETWORK CORPORATION,KNN,KOSDAQ,방송업,2025,151,120,31,0.205,15.02,16.92,7.67,0.453,104000000,67000000,0.644,,6200,82106426400,13242972,20260909
368770,"FIBERPRO, Inc.",파이버프로,KOSDAQ,의료·정밀·광학기기,2025,151,85,66,0.437,6.53,8.5,4,0.471,72000000,38000000,0.528,,12690,416920115250,32854225,20260909
014990,In the F,인디에프,KOSPI,의복 제조,2025,151,61,90,0.596,6.42,9.75,4.17,0.428,67926000,51912000,0.764,,4175,62719350825,15022599,20260909
203450,"UNION biometrics Co., Ltd.",유니온바이오메트릭스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,151,123,28,0.185,6.3,7,3.25,0.464,52406000,34928000,0.666,,2615,36816603305,14079007,20260909
028300,"HLB Co.,LTD.",HLB,KOSDAQ,의료용 물질·의약품,2025,151,57,94,0.623,4.68,4.77,4.62,0.969,88616000,43590765.96,0.492,,31500,4195744024500,133198223,20260909
094480,"GalaxiaMoneytree Co.,Ltd.",갤럭시아머니트리,KOSDAQ,출판업,2025,150,76,74,0.493,6.17,6.34,5.99,0.945,79000000,59000000,0.747,,5810,227925358780,39229838,20260909
278650,"HLB bioStep Co.,Ltd.",HLB바이오스텝,KOSDAQ,연구개발업,2025,150,93,57,0.38,4.36,4.68,3.85,0.823,69608483.87,48849754.39,0.702,,2300,40094510800,17432396,20260909
232680,RAON ROBOTICS Inc.,라온로보틱스,KOSDAQ,기타 기계·장비,2025,150,142,8,0.053,4.62,4.5,6.8,1.511,58922000,53886000,0.915,,9370,124222775000,13257500,20260909
900310,"Coloray International Investment Co., Limited",컬러레이,KOSDAQ,금융업,2025,149,99,50,0.336,6.43,6.53,6.23,0.954,22960138.17,20584259.74,0.897,,2160,27666003600,12808335,20260909
348340,"Neuromeka Co., Ltd.",뉴로메카,KOSDAQ,기타 기계·장비,2025,149,122,27,0.181,2.12,2.1,2.2,1.048,64000000,44000000,0.688,,18200,426033316800,23408424,20260909
003830,"DAEHAN SYNTHETIC FIBRER CO.,LTD",대한화섬,KOSPI,화학물질·화학제품,2025,149,133,16,0.107,13.36,14.2,6.4,0.451,75000000,44000000,0.587,,114200,151657600000,1328000,20260909
310210,"Voronoi, Inc.",보로노이,KOSDAQ,연구개발업,2025,149,72,77,0.517,3.75,3.8,3.7,0.974,104000000,60000000,0.577,,148300,2747042168400,18523548,20260909
123890,"KOREA ASSET IN TRUST Co., Ltd",한국자산신탁,KOSPI,금융업,2025,149,120,29,0.195,8.01,7.49,10.17,1.358,112116666.67,78275862.07,0.698,,2525,308994163150,122373926,20260909
462860,Dozn Inc.,더즌,KOSDAQ,통신업,2025,149,103,46,0.309,2.64,2.62,2.7,1.031,93766990.29,68891304.35,0.735,,3320,238231656360,71756523,20260909
024940,"PNPOONGNYUN CO.,LTD",PN풍년,KOSDAQ,도매·상품중개,2025,148,104,44,0.297,9.07,9.82,7.3,0.743,44566730.77,42248795.45,0.948,,1871,18710000000,10000000,20260909
006660,"SAMSUNG CLIMATE CONTROL CO.,LTD",삼성공조,KOSPI,자동차·트레일러,2025,148,115,33,0.223,11,11.8,8.2,0.695,49516000,53314000,1.077,,13190,107186081660,8126314,20260909
093240,HYUNGJI ELITE INC.,형지엘리트,KOSPI,의복 제조,2025,148,48,100,0.676,2.89,3.17,2.75,0.868,54724750,43425980,0.794,,323,19829053657,61390259,20260909
012620,WonilSpecialSteel,원일특강,KOSDAQ,1차 금속,2025,148,120,28,0.189,7.88,7.75,8.42,1.086,64000000,43000000,0.672,,7010,30844000000,4400000,20260909
008700,"ANAM ELECTRONICS CO.,LTD",아남전자,KOSPI,전자부품·컴퓨터·통신장비,2025,148,136,12,0.081,7.84,8,6,0.75,60000000,38000000,0.633,,1280,98719769600,77124820,20260909
102950,"AHA Co.,Ltd",아하,KONEX,전자부품·컴퓨터·통신장비,2025,148,120,28,0.189,3.48,3.5,3.39,0.969,36000000,31000000,0.861,,1744,22884598832,13121903,20260909
027580,"SANGBOCo.,Ltd",상보,KOSDAQ,고무·플라스틱,2025,148,134,14,0.095,10.4,10.6,8.5,0.802,69000000,43000000,0.623,,1600,18938008000,11836255,20260909
049470,"BITPLANET Co.,Ltd.",비트플래닛,KOSDAQ,출판업,2025,148,114,34,0.23,2.13,2.18,1.98,0.908,50450483.45,50483767.47,1.001,,2425,57096380075,23544899,20260909
323280,"TAESUNG CO.,LTD.",태성,KOSDAQ,기타 기계·장비,2025,148,137,11,0.074,4.69,4.74,4.07,0.859,53462094.89,37914636.36,0.709,,47650,1455134747000,30537980,20260909
361390,"Genohco, Inc",제노코,KOSDAQ,전자부품·컴퓨터·통신장비,2025,147,123,24,0.163,3.42,3.7,1.98,0.535,51221560.98,38438833.33,0.75,,12270,119465394870,9736381,20260909
003720,"SAMYOUNG CO.,LTD.",삼영,KOSPI,고무·플라스틱,2025,147,136,11,0.075,11.61,12.13,5.18,0.427,49669117.65,44727272.73,0.901,,6180,210120000000,34000000,20260909
377220,"From Bio Co., Ltd.",프롬바이오,KOSDAQ,식료품 제조,2025,147,64,83,0.565,2.26,2.17,2.33,1.074,43000000,34000000,0.791,,2980,16872760000,5662000,20260909
046440,"KG Financial Co., Ltd.",KG파이낸셜,KOSDAQ,출판업,2025,147,75,72,0.49,4.84,4.6,5.1,1.109,50000000,43000000,0.86,,4210,152614125060,36250386,20260909
372320,Curocell Inc.,큐로셀,KOSDAQ,연구개발업,2025,146,65,81,0.555,2.65,2.64,2.65,1.004,56267784.62,53135296.3,0.944,,24000,365451648000,15227152,20260909
014950,"SAMIK PHARM. CO.,LTD.",삼익제약,KOSDAQ,의료용 물질·의약품,2025,146,72,74,0.507,7.2,7.58,6.83,0.901,63000000,47000000,0.746,,9010,90708967880,10067588,20260909
356680,"AXGATE Co., Ltd.",엑스게이트,KOSDAQ,출판업,2025,145,126,19,0.131,5.4,5.6,4.1,0.732,72000000,44000000,0.611,,12610,359933434120,28543492,20260909
071850,"CASTEC KOREA CO.,LTD",캐스텍코리아,KOSDAQ,자동차·트레일러,2025,145,140,5,0.034,12.6,12.67,10.5,0.829,69943000,44182000,0.632,,1254,30423216252,24260938,20260909
095270,"WaveElectronicsCo.,Ltd.",웨이브일렉트로,KOSDAQ,의료·정밀·광학기기,2025,145,114,31,0.214,7.12,7.12,7.1,0.997,69754385.96,41903225.81,0.601,,4160,59789208960,14372406,20260909
000070,Samyang Holdings Corporation,삼양홀딩스,KOSPI,금융업,2025,145,85,60,0.414,11.3,13.2,8.6,0.652,114035000,69616000,0.61,,60300,468120417300,7763191,20260909
296640,"INNOAX CO.,LTD",이노에이엑스,KOSDAQ,출판업,2025,145,93,52,0.359,4.73,5,4.25,0.85,88000000,62000000,0.705,,6160,31898032320,5178252,20260909
061250,"HWAIL PHARM. CO., LTD",화일약품,KOSDAQ,의료용 물질·의약품,2025,145,97,48,0.331,8.54,9.1,7.4,0.813,67000000,51000000,0.761,,8130,68434957920,8417584,20260909
105560,KB Financial Group Inc.,KB금융,KOSPI,금융업,2025,144,107,37,0.257,3.66,3.83,3.17,0.828,209000000,166000000,0.794,,172000,61006290248000,354687734,20260909
382800,"GnBS eco Co.,Ltd",지앤비에스 에코,KOSDAQ,기타 기계·장비,2025,144,132,12,0.083,4.29,4.1,6.36,1.551,54810000,52790000,0.963,,5090,162019998690,31831041,20260909
035810,"Easy Holdings Co., Ltd.",이지홀딩스,KOSDAQ,식료품 제조,2025,144,99,45,0.313,6.93,7.17,6.4,0.893,93000000,57000000,0.613,,4600,296774451000,64516185,20260909
006250,"KUKDONG ELECTRIC WIRE CO.,LTD",극동전선,,전기장비,2025,144,127,17,0.118,15.12,16.6,4.1,0.247,85000000,53000000,0.624,,,,,
176750,"DuChemBio Co, LTD",듀켐바이오,KOSDAQ,의료용 물질·의약품,2025,144,115,29,0.201,4.7,5.08,3.17,0.624,45410000,40793000,0.898,,6160,175490515200,28488720,20260909
006910,"BOSUNG POWER TECHNOLOGY CO., LTD.",보성파워텍,KOSDAQ,금속가공제품,2025,143,119,24,0.168,8.86,9.39,6.22,0.662,59027000,40339000,0.683,,7650,375843153600,49129824,20260909
139130,"iM Financial Group Co., Ltd.",iM금융지주,KOSPI,금융업,2025,143,109,34,0.238,2.96,3.04,2.69,0.885,144000000,73000000,0.507,,18210,2883797659680,158363408,20260909
148930,"HYTC CO., LTD",에이치와이티씨,KOSDAQ,금속가공제품,2025,143,123,20,0.14,4.08,4.05,4.25,1.049,47227642.28,34000000,0.72,,3180,32357177340,10175213,20260909
353810,"EASY BIO, Inc.",이지바이오,KOSDAQ,식료품 제조,2025,143,103,40,0.28,3.95,3.93,4,1.018,67815533.98,49750000,0.734,,6060,200476435200,33081920,20260909
331520,"VALOFE Co.,Ltd.",밸로프,KOSDAQ,출판업,2025,143,105,38,0.266,2.98,3,2.92,0.973,193650000,124783000,0.644,,2350,23032787100,9801186,20260909
036630,"Sejong Telecom, Inc.",세종텔레콤,KOSDAQ,전문직별 공사,2025,143,123,20,0.14,5.82,5.65,6.9,1.221,62040650.41,57000000,0.919,,10630,148820000000,14000000,20260909
0010V0,"JPI Healthcare Co., Ltd.",제이피아이헬스케어,KOSDAQ,,2025,143,119,24,0.168,7.62,7.5,8.2,1.093,58000000,50000000,0.862,,8780,44825412000,5105400,20260909
012580,SHINSEGAE TOMBOY,신세계톰보이,,소매업,2025,143,40,103,0.72,9.99,11.5,9.4,0.817,101000000,79000000,0.782,,,,,
100030,"Inzisoft Co., Ltd.",인지소프트,KOSDAQ,출판업,2025,142,95,47,0.331,6.98,7.92,5.08,0.641,62967000,52922000,0.84,,20300,66659394200,3283714,20260909
056080,"Yujin Robot Co., Ltd.",유진로봇,KOSDAQ,기타 기계·장비,2025,142,119,23,0.162,6.23,6.43,5.2,0.809,76200000,49099000,0.644,,12390,473737671540,38235486,20260909
