exchange,symbol,date,weight,tag,title
DFM,DEYAAR,"May 12, 2026 08:31:07",8,earnings-press,Press release regarding financial results for the first QTR of 2026
DFM,DEYAAR,"Feb 11, 2026 16:32:32",8,earnings-press,Press release regarding financial results for the full year 2025 
DFM,DIB,"Jul 14, 2026 19:04:22",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DIB,"Apr 28, 2026 19:42:22",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,DIB,"Mar 27, 2026 09:23:00",8,ceo-change,Nominees for Board of Directors membership
DFM,DIB,"Jul 14, 2026 19:08:01",7,md-and-a,"DIB Management Discussion and Analysis Report for the Period Ended June 30, 2026"
DFM,DIB,"Apr 28, 2026 19:44:41",7,md-and-a,"DIB Management Discussion and Analysis Report for the Period Ended March 31,2026"
DFM,DIC,"Aug 10, 2026 18:01:48",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DIC,"May 11, 2026 19:39:53",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,DIC,"Aug 10, 2026 18:12:49",8,earnings-press,Press Release regarding financial results for the 2nd QTR of 2026
DFM,DIC,"May 11, 2026 19:46:19",8,earnings-press,Press release regarding financial results for the 1st QTR of 2026
DFM,DIN,"Jul 30, 2026 17:04:26",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DIN,"May 11, 2026 17:12:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,DIN,"Feb 17, 2026 15:48:11",9,financial-report,Financial statements for the year of 2025
DFM,DNIR,"Aug 14, 2026 15:02:09",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DNIR,"May 15, 2026 15:34:17",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,DNIR,"Mar 13, 2026 17:33:09",9,financial-report,Financial statements for the year of 2025
DFM,DRC,"Jul 29, 2026 17:16:43",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DRC,"May 13, 2026 08:29:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,DRC,"Feb 11, 2026 08:46:00",9,financial-report,Financial statements for the year of 2025
DFM,DRC,"Apr 01, 2026 15:02:02",8,ceo-change,Nominees for Board of Directors membership
DFM,DRC,"Mar 30, 2026 19:28:48",8,ceo-change,Nominees for Board of Directors membership
DFM,DRC,"Mar 24, 2026 15:02:20",8,ceo-change,Nominees for Board of Directors membership
DFM,DSI,"Aug 07, 2026 17:30:40",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DSI,"May 13, 2026 21:44:56",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,DSI,"Aug 07, 2026 17:31:57",8,earnings-press,Press Release on Financial Results
DFM,DSI,"May 13, 2026 21:47:59",8,earnings-press,Press release regarding financial results for the first quarter of 2026
DFM,DSI,"Mar 17, 2026 00:22:52",8,earnings-press,Press release regarding financial results for the year of 2025
DFM,DTC,"Jul 23, 2026 19:51:13",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DTC,"Jul 23, 2026 19:52:35",8,earnings-press,Press release regarding financial results for the 2nd QTR of 2026
DFM,DTC,"May 07, 2026 19:03:54",8,earnings-press,Press release regarding financial results for the 1st QTR of 2026
DFM,DU,"Jul 22, 2026 18:48:52",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,DU,"Apr 22, 2026 18:11:41",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,DU,"Jul 22, 2026 18:52:48",8,earnings-press,Press release regarding financial results for the 2nd QTR of 2026
DFM,DU,"Apr 22, 2026 18:12:27",8,earnings-press,Press release regarding financial results for the 1st QTR of 2026Y
DFM,DU,"Mar 18, 2026 16:29:41",8,ceo-change,Nominees for Board of Directors membership
DFM,DXBE,"Apr 25, 2021 10:00:10",9,financial-report,Financial statements for the 1st QTR of 2021
DFM,EIB,"Oct 23, 2025 07:49:06",9,financial-report,Financial statements for the 3rd QTR of 2025
DFM,EIB,"Jul 24, 2025 07:56:05",9,financial-report,Financial statements for the 2nd QTR of 2025
DFM,EIB,"Apr 22, 2025 07:59:10",9,financial-report,Financial statements for the 1st QTR of 2025
DFM,EIB,"Oct 23, 2025 07:54:43",8,earnings-press,Press release regarding financial results for the 3rd QTR of 2025
DFM,EIB,"Jul 24, 2025 07:57:07",8,earnings-press,Press release regarding financial results for the 2nd QTR of 2025
DFM,EIB,"Apr 22, 2025 07:58:04",8,earnings-press,Press release regarding financial results for the 1st QTR of 2025
DFM,EIBANK,"Aug 10, 2026 09:03:45",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,EIBANK,"May 07, 2026 17:55:02",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,EIBANK,"Feb 11, 2026 17:32:08",9,financial-report,Financial statements for the year of 2025
DFM,EIBANK,"Nov 10, 2025 15:02:08",9,financial-report,Financial statements for the 3rd QTR of 2025
DFM,EKTTITAB,"Jul 21, 2026 15:31:23",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,EKTTITAB,"May 14, 2026 09:16:04",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,EMAAR,"Aug 07, 2026 08:51:16",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,EMAAR,"May 11, 2026 08:07:27",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,EMAAR,"Feb 12, 2026 16:48:46",9,financial-report,Financial statements for the year of 2025
DFM,EMAAR,"Aug 07, 2026 09:01:11",8,earnings-press,Press Release regarding financial results for the 2nd QTR of 2026
DFM,EMAAR,"May 11, 2026 08:08:59",8,earnings-press,Press release regarding financial results for the 1st QTR of 2026
DFM,EMAAR,"Feb 12, 2026 15:09:00",8,earnings-press,Press release regarding financial results for the year of 2025
DFM,EMAARDEV,"Aug 07, 2026 08:51:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,EMAARDEV,"May 11, 2026 08:01:05",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,EMAARDEV,"Feb 12, 2026 16:36:30",9,financial-report,Financial statements for the year of 2025
DFM,EMAARDEV,"Nov 06, 2025 15:12:42",9,financial-report,Financial statements for the 3rd QTR of 2025
DFM,EMAARDEV,"Aug 07, 2026 09:01:21",8,earnings-press,Press Release regarding financial results for the 2nd QTR of 2026
DFM,EMAARDEV,"May 11, 2026 08:03:14",8,earnings-press,Press release regarding financial results for the 1st QTR of 2026
DFM,EMAARDEV,"Mar 10, 2026 22:00:00",8,ceo-change,Nominees for Board of Directors membership
DFM,EMAARDEV,"Feb 12, 2026 15:14:00",8,earnings-press,Press release regarding financial results for the year of 2025
DFM,EMAARDEV,"Nov 06, 2025 15:13:37",8,earnings-press,Press release regarding financial results for the third quarter of 2025
DFM,EMAARMALLS,"Nov 11, 2021 17:10:00",9,financial-report,Financial statements for the 3rd QTR of 2021
DFM,EMAARMALLS,"Aug 11, 2021 14:58:07",9,financial-report,Financial statements for the 2nd QTR of 2021
DFM,EMAARMALLS,"May 10, 2021 23:01:00",9,financial-report,Financial statements for the 1st QTR of 2021
DFM,EMAARMALLS,"Nov 08, 2021 15:13:08",8,earnings-press, Press release regarding financial results for the 3rd QTR of 2021
DFM,EMAARMALLS,"Sep 26, 2021 14:51:11",8,ceo-change, Resignation of the chairman of the board of directors
DFM,EMAARMALLS,"Aug 10, 2021 14:21:05",8,earnings-press,Press release regarding financial results for the first half of 2021
DFM,EMAARMALLS,"May 09, 2021 14:18:11",8,earnings-press,Press release regarding financial results for the 1st QTR of 2021
DFM,EMIRATESNBD,"Jul 23, 2026 07:47:49",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,EMIRATESNBD,"Apr 23, 2026 07:55:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,EMIRATESNBD,"Jul 23, 2026 07:48:10",8,earnings-press,Press release regarding financial results for the Q2 of 2026
DFM,EMIRATESNBD,"Apr 23, 2026 07:56:00",8,earnings-press,Press release regarding financial results for the 1st QTR of 2026
DFM,EMIRATESNBD,"Jan 26, 2026 19:15:00",8,earnings-press,Press release regarding financial results for 2025
DFM,EMPOWER,"Aug 06, 2026 09:13:12",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ERC,"Aug 14, 2026 15:02:15",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ERC,"May 14, 2026 19:47:08",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ERC,"Mar 09, 2026 00:01:16",9,financial-report,Financial statements for the year of 2025
DFM,ERC,"Nov 13, 2025 15:02:10",9,financial-report,Financial statements for the 3rd QTR of 2025
DFM,ERC,"Aug 13, 2025 22:58:33",9,financial-report,Financial statements for the 2nd QTR of 2025
DFM,ERC,"Apr 10, 2026 17:17:48",8,ceo-change,Nominees for Board of Directors membership
DFM,ETIHADENERGY,"Aug 05, 2026 22:36:39",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ETIHADENERGY,"Aug 05, 2026 22:44:26",8,earnings-press,Press Release on Financial Results
DFM,GFH,"Aug 13, 2026 22:43:17",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,GFH,"May 14, 2026 19:50:27",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,GGICO,"May 12, 2023 09:08:04",9,financial-report,Financial statements for the 1st QTR of 2023
DFM,GGICO,"Mar 23, 2023 09:26:00",9,financial-report,Financial statements for the year of 2022
DFM,GGICO,"Nov 11, 2022 09:12:09",9,financial-report,Financial statements for the 3rd QTR of 2022
DFM,GGICO,"Aug 12, 2022 07:38:06",9,financial-report,Financial statements for the 2nd QTR of 2022
DFM,GULFA-INVEST,"Jun 20, 2023 15:17:10",8,ceo-change,Nominees for Board of Directors membership
DFM,IFA,"Aug 10, 2026 16:57:26",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ITHMR,"Aug 12, 2026 15:37:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ITHMR,"May 13, 2026 17:15:15",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,KHCB,"Aug 10, 2020 09:28:03",9,financial-report,Financial statements for the 2nd QTR of 2020
DFM,MARKA,"May 30, 2019 14:36:00",9,financial-report,Financial statements for the year of 2018
DFM,MASQ,"Jul 30, 2026 15:03:02",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,MASQ,"Apr 30, 2026 15:02:00",9,financial-report,Financial statements for Q1 2026
DFM,MASQ,"Jul 30, 2026 15:02:05",8,earnings-press,Press release regarding financial results for the 2QTR of 2026
DFM,MASQ,"Apr 30, 2026 15:02:30",8,earnings-press,Press release regarding financial results for the Q1 of 2026
DFM,MAZAYA,"Jul 29, 2026 20:13:00",9,financial-report,Financial Statements for the 2nd QTR of 2026
DFM,MAZAYA,"Apr 29, 2026 18:39:00",9,financial-report,Financial Statements for the 1st QTR of 2026
DFM,MKHZN,"Aug 18, 2026 00:09:55",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,MKHZN,"May 16, 2026 22:03:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,NAHO,"Aug 13, 2026 02:04:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,NAHO,"May 14, 2026 03:20:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,NAHO,"Feb 24, 2026 23:24:00",9,financial-report,Financial statements for the year of 2025
DFM,NAHO,"Nov 13, 2025 07:43:00",9,financial-report,Financial statements for the 3rd QTR of 2025
DFM,NCC,"Aug 13, 2026 18:16:42",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,NCC,"May 07, 2026 21:32:38",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,NCC,"Mar 18, 2026 20:08:50",9,financial-report,Financial statements for the year of 2025
DFM,NCC,"Nov 04, 2025 19:12:12",9,financial-report,Financial statements for the 3rd QTR of 2025
DFM,NCC,"Aug 13, 2025 06:50:51",9,financial-report,Financial statements for the 2nd QTR of 2025
DFM,NGI,"Aug 13, 2026 08:01:15",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,NGI,"May 15, 2026 08:16:14",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,NGI,"Mar 05, 2026 08:49:00",9,financial-report,Financial statements for the year of 2025
DFM,NGI,"Nov 12, 2025 08:30:26",9,financial-report,Financial statements for the 3rd QTR of 2025
DFM,NIH,"Aug 04, 2026 16:49:32",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,NIH,"May 14, 2026 17:57:23",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,NIND,"Aug 06, 2026 16:02:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,NIND,"May 14, 2026 15:41:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ORIENT,"Aug 03, 2026 17:43:00",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ORIENT,"May 11, 2026 18:02:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ORIENT,"Mar 02, 2026 21:49:00",9,financial-report,Financial statements for the year of 2025
DFM,ORIENTTKAFUL,"Aug 04, 2026 18:04:10",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,ORIENTTKAFUL,"May 12, 2026 19:12:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,ORIENTTKAFUL,"Mar 11, 2026 20:02:02",9,financial-report,Financial statements for the year of 2025
DFM,ORIENTTKAFUL,"Mar 25, 2026 18:16:12",7,md-and-a,Management Discussion and Analysis
DFM,PARKIN,"Aug 13, 2026 19:18:40",9,financial-report,Financial Statements for the 2nd QTR of 2026
DFM,PARKIN,"May 06, 2026 19:38:27",9,financial-report,Financial Statements for the 1st QTR of 2026
DFM,PARKIN,"Aug 13, 2026 19:23:00",8,earnings-press,Press release: Q2 2026 Operational and Financial Results
DFM,PARKIN,"May 06, 2026 19:43:12",8,earnings-press,Press release: Q1 2026 Operational and Financial Results
DFM,SALAMA,"Aug 13, 2026 21:20:27",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,SALAMA,"May 15, 2026 19:41:29",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,SALAMA,"Aug 17, 2026 09:36:35",8,earnings-press,Press release regarding financial results for the H1 of 2026
DFM,SALAMA,"May 18, 2026 21:11:23",8,earnings-press,Press release regarding financial results for the 1st QTR of 2026
DFM,SALAM_BAH,"Aug 12, 2026 15:22:30",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,SALAM_BAH,"Aug 12, 2026 15:15:28",8,earnings-press,Press Release on Financial Results
DFM,SALIK,"Aug 05, 2026 15:03:21",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,SALIK,"May 11, 2026 09:17:11",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,SALIK,"Aug 05, 2026 15:04:26",8,earnings-press,Press Release on Financial Results
DFM,SHUAA,"Aug 13, 2026 21:03:28",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,SHUAA,"May 14, 2026 22:54:23",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,SHUAA,"Aug 13, 2026 23:11:54",8,earnings-press,Press Release on Financial Results
DFM,SHUAA,"May 14, 2026 22:47:36",8,earnings-press,Press release regarding financial results for the first QTR of 2026
DFM,SPINNEYS,"Aug 10, 2026 17:48:12",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,SPINNEYS,"May 11, 2026 17:25:37",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,SPINNEYS,"Aug 10, 2026 17:55:27",8,earnings-press,Press Release on Financial Results Q2 2026
DFM,SPINNEYS,"May 11, 2026 17:35:17",8,earnings-press,Press release regarding financial results for the First QTR of 2026
DFM,SPINNEYS,"May 11, 2026 17:29:59",7,md-and-a,MANAGEMENT DISCUSSION AND ANALYSIS REPORT FOR THE PERIOD ENDED 31 MARCH 2026
DFM,SUKOON,"Jul 29, 2026 15:07:21",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,SUKOON,"Apr 29, 2026 15:20:33",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,SUKOONTAKAFL,"Jul 29, 2026 17:05:32",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,SUKOONTAKAFL,"Apr 29, 2026 16:48:19",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,SUKOONTAKAFL,"Apr 23, 2026 20:01:17",8,ceo-change,Nominees for Board of Directors membership
DFM,TAALEEM,"Jul 09, 2026 18:14:03",9,financial-report,Financial statements for the 3rd QTR of 2026
DFM,TAALEEM,"Mar 26, 2026 21:04:54",9,financial-report,Financial statements for the 2nd QTR of 2025/26
DFM,TAALEEM,"Jan 08, 2026 19:39:43",9,financial-report,Financial statements for the 1st QTR of 2025/26
DFM,TAALEEM,"Jul 09, 2026 18:14:39",8,earnings-press,Press release regarding financial results for 9M 2025/26
DFM,TAALEEM,"Mar 26, 2026 21:06:05",8,earnings-press,Press release regarding financial results for the H1 of 2026 
DFM,TAALEEM,"Jan 08, 2026 19:40:11",8,earnings-press,Press release regarding financial results for Q1 2025/26
DFM,TABREED,"Aug 10, 2026 22:26:09",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,TABREED,"May 14, 2026 22:43:24",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,TABREED,"Aug 10, 2026 22:27:19",8,earnings-press,Press Release on Financial Results
DFM,TABREED,"May 14, 2026 22:44:14",8,earnings-press,Press release regarding financial results for the 1st QTR of 2026
DFM,TABREED,"Mar 23, 2026 09:16:10",8,ceo-change,Nominees for Board of Directors membership
DFM,TAKAFUL-EM,"Aug 12, 2026 15:29:02",9,financial-report,Financial statements for the 2nd QTR of 2026
DFM,TAKAFUL-EM,"May 15, 2026 15:20:00",9,financial-report,Financial statements for the 1st QTR of 2026
DFM,TAKAFUL-EM,"Mar 30, 2026 22:38:00",9,financial-report,Financial statements for the year of 2025
DFM,TAKAFUL-EM,"Apr 27, 2026 15:55:55",8,ceo-change,Nominees for Board of Directors membership
